4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
4.1870345926786284E-13 7.712664894104504E-15 
4.1870345926786284E-13 7.712664894104504E-15 
1.8938034013504053E-13 6.288373177736241E-13 
