3.0210033898380975E-16 -7.827510345175502E-17 2.8017274368873952 -0.24873178851873234 3.546335695737411 -0.26066904437548166 -3.399062803742481 4.919322365169891 0.5299101662979742 -2.494266049743551 
3.0210033898380975E-16 -7.827510345175502E-17 2.6817386509187213 4.755693925139544 3.3206573356413487 1.9214988006998408 -3.399062803742481 4.923332698478483 0.5299101662979742 -2.494266049743551 
3.0210033898380975E-16 -7.827510345175502E-17 2.6878180013997928 4.755693925139544 3.3206573356413487 -1.3056090407035281 -3.399062803742481 4.9193307233588675 0.5299101662979742 -1.8027203906306295 
3.0210033898380975E-16 -7.827510345175502E-17 2.8439384477421212 4.755693925139544 3.2731614021077964 1.8807807927507518 -3.399062803742481 4.923332698478483 -3.543177515344592 -2.494266049743551 
3.0210033898380975E-16 -7.827510345175502E-17 2.80788431397182 -0.24873178851873234 3.546335695737411 2.8717703301721933 -3.399062803742481 3.9276533853596796 0.5459310961928455 -2.494266049743551 
3.0210033898380975E-16 -7.827510345175502E-17 2.7208539452136637 4.888638593555279 3.3206573356413487 1.9214988006998408 -3.428329849014136 4.923332698478483 0.5299101662979742 -2.494266049743551 
3.0210033898380975E-16 -7.827510345175502E-17 2.6817386509187213 4.755693925139544 3.3206573356413487 1.9214988006998408 -3.399062803742481 4.923332698478483 0.5299101662979742 -2.494266049743551 
3.0210033898380975E-16 -7.827510345175502E-17 2.6878180013997928 4.755693925139544 3.3206573356413487 -1.3056090407035281 -3.399062803742481 4.589276976771688 0.5299101662979742 -1.8027203906306295 
3.0210033898380975E-16 -7.827510345175502E-17 2.801754457501447 -0.8444155610326003 3.546335695737411 -0.26066904437548166 -3.399062803742481 4.9228632136577914 0.8083532847572388 -2.494266049743551 
3.0210033898380975E-16 -7.827510345175502E-17 2.8439384477421212 4.755693925139544 3.2731614021077964 1.8807807927507518 -3.399062803742481 4.7601307026234885 1.9216955311355404 -2.4944681291632884 
3.0210033898380975E-16 -7.827510345175502E-17 2.6817386509187213 4.755693925139544 3.602098665988981 1.9214988006998408 -4.8064889414816525 4.923332698478483 0.5299101662979742 -2.3134496215090854 
3.0210033898380975E-16 -7.827510345175502E-17 2.8439384477421212 4.755693925139544 1.6735222159408343 1.7596097124955548 -4.245178553297543 4.958944317869125 -3.543177515344592 -2.4463068223121027 
3.0210033898380975E-16 -7.827510345175502E-17 2.682270964295389 4.956121992928257 3.3206573356413487 1.9214988006998408 -3.4217202058312908 4.984165029219582 0.5299101662979742 -1.963977181616329 
3.0210033898380975E-16 -7.827510345175502E-17 2.6878180013997928 4.755693925139544 3.3206573356413487 1.5053526883361068 -3.346733328756271 4.9193307233588675 0.9296860102254332 -1.6022932822646834 
3.0210033898380975E-16 -7.827510345175502E-17 2.6878180013997928 4.558488733087928 4.050336127122372 -1.3056090407035281 -3.447030538491138 4.589276976771688 0.5299101662979742 -1.8027203906306295 
3.0210033898380975E-16 -7.827510345175502E-17 2.5401124472568277 -0.24873178851873234 3.546335695737411 2.8717703301721933 -3.399062803742481 3.8559798018741596 0.4403975298305618 -2.494266049743551 
3.0210033898380975E-16 -7.827510345175502E-17 2.5405563952023957 -0.24873178851873234 3.53990258733869 2.88477826026646 -3.399062803742481 3.7855099132934877 0.5459310961928455 -2.494266049743551 
3.0210033898380975E-16 -7.827510345175502E-17 2.7213088790814566 4.888638593555279 4.312990923509078 2.7077707374299194 -3.4209083672505947 4.892211771212539 0.5299101662979742 -2.494562240077147 
3.0210033898380975E-16 -7.827510345175502E-17 2.687675013369684 3.4762244259691393 3.3206573356413487 0.10988763337886343 -3.7673881610583324 4.995762332372988 1.0548081501448296 -1.8027203906306295 
3.0210033898380975E-16 -7.827510345175502E-17 2.6871132602128154 4.755693925139544 1.6340147859235188 -1.3056090407035281 -2.221551511880108 4.925105273214004 0.5299101662979742 -2.175455540894532 
3.0210033898380975E-16 -7.827510345175502E-17 2.8439384477421212 4.755693925139544 3.343985026446429 1.8807807927507518 -3.399062803742481 4.991124622107196 0.43512558829827186 -1.6807474380634884 
3.0210033898380975E-16 -7.827510345175502E-17 2.6878180013997928 4.755693925139544 3.2498337112992455 -1.3056090407035281 -3.399062803742481 4.919335947101726 -3.442140014314216 -2.6263424827443687 
3.0210033898380975E-16 -7.827510345175502E-17 2.801754457501447 -0.8413860878775669 3.2682247637473125 2.2079586485415543 -3.417829380184451 4.92470376239492 1.561463414531377 -2.494266049743551 
3.0210033898380975E-16 -7.827510345175502E-17 2.8081995469423453 -0.2514802258657182 3.5681163433528997 2.8717703301721933 -4.600961289242139 3.832612051645875 0.5459310961928455 -2.494266049743551 
3.0210033898380975E-16 -7.827510345175502E-17 2.6878180013997928 4.575846586043685 3.3206573356413487 1.5053526883361068 -4.396213417219832 4.919695738065326 1.2130678131718795 -1.6022932822646834 
