3.005751047586456E-17 6.25268914662587E-16 3.7947567428479543 2.2262605855225184 3.7494098667880555 -3.022655550231612 -3.8053483212525694 -1.1853779870280807 0.25958502100600445 0.6877031024320992 
-2.8142285607244E-15 -9.140391332909789E-18 1.8123052233182655 -2.328617994224458 4.702517634955731 -3.0043583399747726 -4.927055124164391 -0.8353360262401618 -0.8149995767625089 0.9386501373371837 
3.005751047586456E-17 6.25268914662587E-16 3.752995291300691 -2.264682461348027 4.133198355424669 1.175744728123977 -4.745439318063012 -0.5379540388226538 0.10430656627936791 0.8191931692156593 
-2.8142285607244E-15 -9.140391332909789E-18 0.3197337813462724 -4.50726936219312 4.729308100755434 0.5576733520653989 -3.9172743826749805 -1.1009585118503118 -0.3691817120627885 2.40700635478858 
-8.363783613778701E-17 5.265541044583222E-16 1.2944375591828112 2.0426741833632227 1.9091602286387865 -3.4776569781310975 -4.4475055215877255 -0.8874090975667633 -0.49154740350514114 0.9657345856212167 
-8.363783613778701E-17 5.265541044583222E-16 4.868636388736751 -2.733035578100606 -2.1302320285980096 -4.144124843795753 -3.784441107467191 -1.2124231599237216 -2.2160404451959606 0.9673719616599075 
-2.8142285607244E-15 -9.140391332909789E-18 0.6644985582351908 -1.7650108348954172 4.704589809308348 -2.9991066512215023 -3.665844267679669 -2.9474702220188105 -0.8320596332462541 -0.15029342513967092 
3.005751047586456E-17 6.25268914662587E-16 3.6671266989044056 -2.0806226643706305 4.6157325519043955 -4.107206766118823 -3.2357314232668855 -1.432498930636351 -0.09894440902672175 2.040633699468503 
-8.363783613778701E-17 5.265541044583222E-16 1.62081421398941 -0.7763717805484305 -4.171633465343056 -3.4428518499865155 -3.8021594349095778 -3.068006879775746 0.09418327850826996 1.4592609002908707 
3.005751047586456E-17 6.25268914662587E-16 1.9013662741082493 -1.8017889931372673 2.7418854922472926 -2.851437512306643 -3.77966133316599 -2.9991954159789067 -3.053512912624979 0.685104988446338 
-2.8142285607244E-15 -9.140391332909789E-18 1.6349083866333711 -4.188168674980896 -2.1592923683837366 0.6972196470007272 -2.808231853838345 -4.252577159700722 -3.1014142845075945 1.1488506401206489 
-8.363783613778701E-17 5.265541044583222E-16 3.649540763904955 -3.2652291254400705 4.279704717981735 -3.406681799444592 -4.5777124416999815 1.083898333239778 -0.34253386547570425 1.0534138789476146 
-2.8142285607244E-15 -9.140391332909789E-18 1.7843080885934575 4.01086226452531 4.253263014167752 0.7024369394550956 -4.670203572550991 -3.451508087988512 -3.133249747740706 1.1355135490086818 
3.005751047586456E-17 6.25268914662587E-16 1.6068693664047842 -2.321980533006643 3.2360498768937287 -3.0707186302659615 -3.800487991628689 -3.037671288175337 -3.9402416052699625 1.0478273595175998 
